group,Source,Record.Type,ID,species,spp,Latitude,Longitude,Collector,Date collected,Sex,Data.Resource.Name
ALA,Atlas of Living Australia,Museum Record,257780-39125007,laevis,Aipysurus laevis laevis,-19.265,147.615,,2003-12-01,,"CSIRO, Benthic Plant Invertebrate and Fish Biodiversity, Great Barrier Reef, Northeast Australia, 2003-2006 - Version 7"
ALA,Atlas of Living Australia,Museum Record,257781-39125007,laevis,Aipysurus laevis laevis,-19.405,147.685,,2003-12-01,,"CSIRO, Benthic Plant Invertebrate and Fish Biodiversity, Great Barrier Reef, Northeast Australia, 2003-2006 - Version 7"
ALA,Atlas of Living Australia,Museum Record,257783-39125007,laevis,Aipysurus laevis laevis,-19.465,147.535,,2003-12-01,,"CSIRO, Benthic Plant Invertebrate and Fish Biodiversity, Great Barrier Reef, Northeast Australia, 2003-2006 - Version 7"
ALA,Atlas of Living Australia,Museum Record,R.40490,laevis,Aipysurus laevis laevis,-12.2,123.083,Alpha Helix Expedition,1973-12-31,,Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R.41510,laevis,Aipysurus laevis laevis,-12.2,123.083,Alpha Helix Expedition,1972-12-31,,Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R.41514,laevis,Aipysurus laevis laevis,-12.2,123.083,Alpha Helix Expedition,1972-12-31,,Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,257780-39125007,laevis,Aipysurus laevis laevis,-19.265,147.615,,2003-12-01,,"CSIRO, Benthic Plant Invertebrate and Fish Biodiversity, Great Barrier Reef, Northeast Australia, 2003-2006 - Version 7.0"
ALA,Atlas of Living Australia,Museum Record,257781-39125007,laevis,Aipysurus laevis laevis,-19.405,147.685,,2003-12-01,,"CSIRO, Benthic Plant Invertebrate and Fish Biodiversity, Great Barrier Reef, Northeast Australia, 2003-2006 - Version 7.0"
ALA,Atlas of Living Australia,Museum Record,257783-39125007,laevis,Aipysurus laevis laevis,-19.465,147.535,,2003-12-01,,"CSIRO, Benthic Plant Invertebrate and Fish Biodiversity, Great Barrier Reef, Northeast Australia, 2003-2006 - Version 7.0"
ALA,Atlas of Living Australia,Museum Record,258122-39125007,laevis,Aipysurus laevis laevis,-20.945,150.335,,2005-12-03,,"CSIRO, Benthic Plant Invertebrate and Fish Biodiversity, Great Barrier Reef, Northeast Australia, 2003-2006 - Version 7.0"
ALA,Atlas of Living Australia,Museum Record,003512-SCCMR-CV195509,laevis,Aipysurus laevis laevis,-19.26499939,147.6150055,CMAR,2003-12-01,,Ocean Biogeographic Information System
ALA,Atlas of Living Australia,Museum Record,003513-SCCMR-CV195509,laevis,Aipysurus laevis laevis,-19.40500069,147.6849976,CMAR,2003-12-01,,Ocean Biogeographic Information System
ALA,Atlas of Living Australia,Museum Record,003529-SCCMR-CV195509,laevis,Aipysurus laevis laevis,-19.46500015,147.5350037,CMAR,2003-12-01,,Ocean Biogeographic Information System
ALA,Atlas of Living Australia,Museum Record,026726-SCCMR-CV195509,laevis,Aipysurus laevis laevis,-20.94499969,150.3350067,CMAR,2005-12-03,,Ocean Biogeographic Information System
ALA,Atlas of Living Australia,Museum Record,85150,laevis,Aipysurus laevis laevis,-10.12,144.46,GJE,2016-12-16,,Reef Life Survey: Global reef fish dataset
ALA,Atlas of Living Australia,Museum Record,86947,laevis,Aipysurus laevis laevis,-10.23,144.59,AEF,2016-12-13,,Reef Life Survey: Global reef fish dataset
ALA,Atlas of Living Australia,Museum Record,,laevis,Aipysurus laevis laevis,-14.67859,145.583954,Anne Hoggett,2010-12-12,,Lizard Island Research Station
ALA,Atlas of Living Australia,Museum Record,212853,laevis,Aipysurus laevis laevis,-15.8111,137.4513,,2001-08-10,,Fauna Atlas N.T.
ALA,Atlas of Living Australia,Museum Record,212855,laevis,Aipysurus laevis laevis,-15.6983,137.9167,,2001-08-18,,Fauna Atlas N.T.
ALA,Atlas of Living Australia,Museum Record,212856,laevis,Aipysurus laevis laevis,-15.685,137.9283,,2001-08-19,,Fauna Atlas N.T.
ALA,Atlas of Living Australia,Museum Record,212854,laevis,Aipysurus laevis laevis,-15.6993,137.8137,,2001-08-30,,Fauna Atlas N.T.
ALA,Atlas of Living Australia,Museum Record,212857,laevis,Aipysurus laevis laevis,-15.68,137.8767,,2001-08-30,,Fauna Atlas N.T.
ALA,Atlas of Living Australia,Museum Record,212859,laevis,Aipysurus laevis laevis,-15.6027,137.9422,,2001-08-30,,Fauna Atlas N.T.
ALA,Atlas of Living Australia,Museum Record,212860,laevis,Aipysurus laevis laevis,-15.5767,137.8878,,2001-08-29,,Fauna Atlas N.T.
ALA,Atlas of Living Australia,Museum Record,212890,laevis,Aipysurus laevis laevis,-14.475,136.0167,,2001-08-10,,Fauna Atlas N.T.
ALA,Atlas of Living Australia,Museum Record,212895,laevis,Aipysurus laevis laevis,-14.3667,136.2333,,2001-08-10,,Fauna Atlas N.T.
ALA,Atlas of Living Australia,Museum Record,R.18254,laevis,Aipysurus laevis laevis,-12.616,141.866,"Webster, G",1961-08-29,,Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R.140932,laevis,Aipysurus laevis laevis,-14.416,136.166,"Ward, T",1989-08-14,,Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R.177701,laevis,Aipysurus laevis laevis,-11.266,132.15,,1967-08-01,,Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R.33282,laevis,Aipysurus laevis laevis,-23.533,151.733,"Russell, B",1972-08-16,,Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R16847,laevis,Aipysurus laevis laevis,-13.133,136.733,,1990-08-29,,Northern Territory Museum and Art Gallery provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R36242,laevis,Aipysurus laevis laevis,-15.1,137.416667,,2007-08-23,,Northern Territory Museum and Art Gallery provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R37032,laevis,Aipysurus laevis laevis,-15.966667,139.233333,,2009-08-16,,Northern Territory Museum and Art Gallery provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R37034,laevis,Aipysurus laevis laevis,-15.983333,139.25,,2009-08-10,,Northern Territory Museum and Art Gallery provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R37122,laevis,Aipysurus laevis laevis,-15.59,139.32,,2009-08-23,,Northern Territory Museum and Art Gallery provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R37128,laevis,Aipysurus laevis laevis,-15.983333,139.533333,,2009-08-17,,Northern Territory Museum and Art Gallery provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J81386,laevis,Aipysurus laevis laevis,-16.35,138.666667,,2001-08-25,Female,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J81387,laevis,Aipysurus laevis laevis,-16.35,138.666667,,2001-08-25,Male,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J81390,laevis,Aipysurus laevis laevis,-15.602778,137.942222,,2001-08-30,Female,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J81396,laevis,Aipysurus laevis laevis,-15.809167,137.455556,,2001-08-10,Female,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J81808,laevis,Aipysurus laevis laevis,-15.68,137.876667,,2001-08-30,Female,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J82473,laevis,Aipysurus laevis laevis,-15.725,138.421667,,2001-08-26,Female,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J82887,laevis,Aipysurus laevis laevis,-14.366667,136.233333,,2001-08-10,Male,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J82888,laevis,Aipysurus laevis laevis,-14.366667,136.233333,,2001-08-10,Female,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J83065,laevis,Aipysurus laevis laevis,-15.699444,137.813611,,2001-08-30,Female,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J83817,laevis,Aipysurus laevis laevis,-15.698333,137.916667,,2001-08-17,Male,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J84365,laevis,Aipysurus laevis laevis,-14.475,136.016667,,2001-08-10,Male,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J85899,laevis,Aipysurus laevis laevis,-15.685,137.928333,,2001-08-18,Male,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J87140,laevis,Aipysurus laevis laevis,-15.576667,137.887778,,2001-08-29,Female,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R22384,laevis,Aipysurus laevis laevis,-21.733333,114.766667,"SEABROOK,J.",1963-08-02,,Western Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,271662,laevis,Aipysurus laevis laevis,-12.8,124.28,RSS,2013-08-30,,Reef Life Survey: Global reef fish dataset
ALA,Atlas of Living Australia,Museum Record,84167,laevis,Aipysurus laevis laevis,-10.3,144.52,IVS,2015-08-01,,Reef Life Survey: Global reef fish dataset
ALA,Atlas of Living Australia,Museum Record,277947,laevis,Aipysurus laevis laevis,-12.8,124.28,AJG,2013-08-30,,Reef Life Survey: Global reef fish dataset
ALA,Atlas of Living Australia,Museum Record,278027,laevis,Aipysurus laevis laevis,-12.8,124.28,SRG,2013-08-30,,Reef Life Survey: Global reef fish dataset
ALA,Atlas of Living Australia,Museum Record,278028,laevis,Aipysurus laevis laevis,-12.8,124.28,SRG,2013-08-30,,Reef Life Survey: Global reef fish dataset
ALA,Atlas of Living Australia,Museum Record,282694,laevis,Aipysurus laevis laevis,-12.56,124.04,RSS,2013-08-31,,Reef Life Survey: Global reef fish dataset
ALA,Atlas of Living Australia,Museum Record,282744,laevis,Aipysurus laevis laevis,-12.56,124.04,SRG,2013-08-31,,Reef Life Survey: Global reef fish dataset
ALA,Atlas of Living Australia,Museum Record,212868,laevis,Aipysurus laevis laevis,-15.5169,137.7104,,2001-11-04,,Fauna Atlas N.T.
ALA,Atlas of Living Australia,Museum Record,212871,laevis,Aipysurus laevis laevis,-15.4884,137.7164,,2001-11-03,,Fauna Atlas N.T.
ALA,Atlas of Living Australia,Museum Record,212884,laevis,Aipysurus laevis laevis,-14.7067,136.895,,2001-11-01,,Fauna Atlas N.T.
ALA,Atlas of Living Australia,Museum Record,212893,laevis,Aipysurus laevis laevis,-14.4485573,136.8511684,,1984-11-13,,Fauna Atlas N.T.
ALA,Atlas of Living Australia,Museum Record,257707-39125007,laevis,Aipysurus laevis laevis,-19.625,148.135,,2005-11-28,,"CSIRO, Benthic Plant Invertebrate and Fish Biodiversity, Great Barrier Reef, Northeast Australia, 2003-2006 - Version 7"
ALA,Atlas of Living Australia,Museum Record,257757-39125007,laevis,Aipysurus laevis laevis,-18.065,146.425,,2003-11-25,,"CSIRO, Benthic Plant Invertebrate and Fish Biodiversity, Great Barrier Reef, Northeast Australia, 2003-2006 - Version 7"
ALA,Atlas of Living Australia,Museum Record,R.44526,laevis,Aipysurus laevis laevis,-22.166,152.033,"Heatwole, H.",1974-11-05,,Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R.44531,laevis,Aipysurus laevis laevis,-22.166,152.033,"Heatwole, H.",1967-11-05,,Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R.44532,laevis,Aipysurus laevis laevis,-22.166,152.033,"Heatwole, H.",1967-11-05,,Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R.44529,laevis,Aipysurus laevis laevis,-22.166,152.033,"Heatwole, H.",1967-11-05,,Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R.44534,laevis,Aipysurus laevis laevis,-22.166,152.033,"Heatwole, H.",1974-11-05,,Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R.44536,laevis,Aipysurus laevis laevis,-22.166,152.033,"Heatwole, H.",1967-11-05,,Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R.44541,laevis,Aipysurus laevis laevis,-22.166,152.033,"Heatwole, H.",1967-11-05,,Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R.44561,laevis,Aipysurus laevis laevis,-22.166,152.033,"Heatwole, H.",1967-11-05,,Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R.95049,laevis,Aipysurus laevis laevis,-12.866,141.6,CSIRO,1977-11-02,,Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R16848,laevis,Aipysurus laevis laevis,-11,133,,1988-11-15,,Northern Territory Museum and Art Gallery provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R16849,laevis,Aipysurus laevis laevis,-15,137,,1988-11-18,,Northern Territory Museum and Art Gallery provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R36490,laevis,Aipysurus laevis laevis,-15.5505,137.91805,,2007-11-28,,Northern Territory Museum and Art Gallery provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R36646,laevis,Aipysurus laevis laevis,-14.415,136.451667,,2007-11-21,,Northern Territory Museum and Art Gallery provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R36651,laevis,Aipysurus laevis laevis,-14.415,136.451667,,2007-11-21,,Northern Territory Museum and Art Gallery provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R36654,laevis,Aipysurus laevis laevis,-14.416667,136.453333,,2007-11-13,,Northern Territory Museum and Art Gallery provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R36664,laevis,Aipysurus laevis laevis,-14.42,136.435,,2007-11-16,,Northern Territory Museum and Art Gallery provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R36974,laevis,Aipysurus laevis laevis,-14.465,136.518333,,2007-11-15,,Northern Territory Museum and Art Gallery provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R36990,laevis,Aipysurus laevis laevis,-14.42,136.46,,2007-11-14,,Northern Territory Museum and Art Gallery provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R36992,laevis,Aipysurus laevis laevis,-14.46,136.496667,,2007-11-15,,Northern Territory Museum and Art Gallery provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R36995,laevis,Aipysurus laevis laevis,-14.42,136.471667,,2007-11-20,,Northern Territory Museum and Art Gallery provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R36967,laevis,Aipysurus laevis laevis,-14.426667,136.47,,2007-11-11,,Northern Territory Museum and Art Gallery provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R37003,laevis,Aipysurus laevis laevis,-14.42,136.471667,,2007-11-20,,Northern Territory Museum and Art Gallery provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R37010,laevis,Aipysurus laevis laevis,-14.013333,136.991667,,,,Northern Territory Museum and Art Gallery provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R37101,laevis,Aipysurus laevis laevis,-13.017,136.8,,,,Northern Territory Museum and Art Gallery provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J33591,laevis,Aipysurus laevis laevis,-21.733333,152.416667,,1976-11-08,,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J33592,laevis,Aipysurus laevis laevis,-21.383333,152.5,,1976-11-06,,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J82053,laevis,Aipysurus laevis laevis,-14.706667,136.895,,2001-11-01,Female,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J84646,laevis,Aipysurus laevis laevis,-15.216944,137.710556,,2001-11-04,Female,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R67290,laevis,Aipysurus laevis laevis,-14.4181,136.4353,"Dee White, Mahree",2007-11-21,,South Australian Museum Australia provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J28386,laevis,Aipysurus laevis laevis,-25.816667,153.05,,1976-11-25,,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J59731,laevis,Aipysurus laevis laevis,-11.516667,143.616667,,1993-11-18,,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J61615,laevis,Aipysurus laevis laevis,-21.383333,152.016667,,1976-11-09,Male,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J61616,laevis,Aipysurus laevis laevis,-22.083333,152.5,,1976-11-08,Female,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J61617,laevis,Aipysurus laevis laevis,-21.383333,152.016667,,1976-11-09,Male,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J61618,laevis,Aipysurus laevis laevis,-22.083333,152.5,,1976-11-08,,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J61619,laevis,Aipysurus laevis laevis,-22.083333,152.5,,1976-11-08,Female,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J61622,laevis,Aipysurus laevis laevis,-22.083333,152.5,,1976-11-08,Female,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,257707-39125007,laevis,Aipysurus laevis laevis,-19.625,148.135,,2005-11-28,,"CSIRO, Benthic Plant Invertebrate and Fish Biodiversity, Great Barrier Reef, Northeast Australia, 2003-2006 - Version 7.0"
ALA,Atlas of Living Australia,Museum Record,257757-39125007,laevis,Aipysurus laevis laevis,-18.065,146.425,,2003-11-25,,"CSIRO, Benthic Plant Invertebrate and Fish Biodiversity, Great Barrier Reef, Northeast Australia, 2003-2006 - Version 7.0"
ALA,Atlas of Living Australia,Museum Record,003296-SCCMR-CV195509,laevis,Aipysurus laevis laevis,-18.06500053,146.4250031,CMAR,2003-11-25,,Ocean Biogeographic Information System
ALA,Atlas of Living Australia,Museum Record,034435-SCCMR-CV195509,laevis,Aipysurus laevis laevis,-19.625,148.1349945,CMAR,2005-11-28,,Ocean Biogeographic Information System
ALA,Atlas of Living Australia,Museum Record,83420,laevis,Aipysurus laevis laevis,-10.07,144.52,GJE,2015-11-29,,Reef Life Survey: Global reef fish dataset
ALA,Atlas of Living Australia,Museum Record,369590,laevis,Aipysurus laevis laevis,-15.52,140.12,JPS,2015-11-16,,Reef Life Survey: Global reef fish dataset
ALA,Atlas of Living Australia,Museum Record,369650,laevis,Aipysurus laevis laevis,-15.45,140.18,GJE,2015-11-16,,Reef Life Survey: Global reef fish dataset
ALA,Atlas of Living Australia,Museum Record,369649,laevis,Aipysurus laevis laevis,-15.45,140.18,GJE,2015-11-16,,Reef Life Survey: Global reef fish dataset
ALA,Atlas of Living Australia,Museum Record,369714,laevis,Aipysurus laevis laevis,-15.45,140.18,JPS,2015-11-16,,Reef Life Survey: Global reef fish dataset
ALA,Atlas of Living Australia,Museum Record,371894,laevis,Aipysurus laevis laevis,-15.89,139.03,AJG,2015-11-13,,Reef Life Survey: Global reef fish dataset
ALA,Atlas of Living Australia,Museum Record,374615,laevis,Aipysurus laevis laevis,-10.5,141.23,GJE,2015-11-22,,Reef Life Survey: Global reef fish dataset
ALA,Atlas of Living Australia,Museum Record,212849,laevis,Aipysurus laevis laevis,-16.44853845,138.9511568,,1983-05-03,,Fauna Atlas N.T.
ALA,Atlas of Living Australia,Museum Record,257940-39125007,laevis,Aipysurus laevis laevis,-18.375,146.745,,2004-05-01,,"CSIRO, Benthic Plant Invertebrate and Fish Biodiversity, Great Barrier Reef, Northeast Australia, 2003-2006 - Version 7"
